UNASSIGNED,gs://src-media.ignorethegap.com/apple/apple_1594.JPG,unknown,0.4382658,0.19974874,0.602262,0.19974874,0.602262,0.44221106,0.4382658,0.44221106
UNASSIGNED,gs://src-media.ignorethegap.com/pear/IMG_1518.JPG,unknown,0.43127963,0.29456383,0.5971564,0.29456383,0.5971564,0.58786345,0.43127963,0.58786345
VALIDATION,gs://src-media.ignorethegap.com/orange/IMG_1430.JPG,unknown,0.41327015,0.4323641,0.5867299,0.4323641,0.5867299,0.6624526,0.41327015,0.6624526
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_1116.JPG,unknown,0.22654028,0.16687737,0.4,0.16687737,0.4,0.50948167,0.22654028,0.50948167
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_0181.JPG,unknown,0.37535545,0.28824273,0.65023696,0.28824273,0.65023696,0.6637168,0.37535545,0.6637168
UNASSIGNED,gs://src-media.ignorethegap.com/tree/IMG_1183.JPG,unknown,0.3364929,0.16055626,0.62180096,0.16055626,0.62180096,0.59039193,0.3364929,0.59039193
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0532.JPG,unknown,0.32985783,0.12136536,0.6369668,0.12136536,0.6369668,0.99620736,0.32985783,0.99620736
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_0861.JPG,unknown,0.10047393,0.39190897,0.3478673,0.39190897,0.3478673,0.79646015,0.10047393,0.79646015
UNASSIGNED,gs://src-media.ignorethegap.com/pig/IMG_0301.JPG,unknown,0.45687205,0.437421,0.77535546,0.437421,0.77535546,0.8040455,0.45687205,0.8040455
UNASSIGNED,gs://src-media.ignorethegap.com/tree/tree_0707.JPG,unknown,0.22369668,0.13147914,0.64739335,0.13147914,0.64739335,0.79646015,0.22369668,0.79646015
UNASSIGNED,gs://src-media.ignorethegap.com/lolipop/IMG_0481.JPG,unknown,0.5165877,0.23135272,0.6900474,0.23135272,0.6900474,0.56005055,0.5165877,0.56005055
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_1222.JPG,unknown,0.27962086,0.25410873,0.49194312,0.25410873,0.49194312,0.53097343,0.27962086,0.53097343
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_1306.JPG,unknown,0.22274882,0.14032869,0.65687203,0.14032869,0.65687203,0.57774967,0.22274882,0.57774967
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_0873.JPG,unknown,0.32606634,0.13653603,0.5364929,0.13653603,0.5364929,0.48166877,0.32606634,0.48166877
UNASSIGNED,gs://src-media.ignorethegap.com/champignon/champignon_0757.JPG,unknown,0.53554505,0.20480405,0.76303315,0.20480405,0.76303315,0.62073326,0.53554505,0.62073326
VALIDATION,gs://src-media.ignorethegap.com/carrot/carrot_0629.JPG,unknown,0.321327,0.1517067,0.5156398,0.1517067,0.5156398,0.8495575,0.321327,0.8495575
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0358.JPG,unknown,0.30900475,0.2591656,0.7014218,0.2591656,0.7014218,0.67383057,0.30900475,0.67383057
VALIDATION,gs://src-media.ignorethegap.com/apple/apple_1466.JPG,unknown,0.44674835,0.3253769,0.6503299,0.3253769,0.6503299,0.6143216,0.44674835,0.6143216
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0536.JPG,unknown,0.10805687,0.2465234,0.64170617,0.2465234,0.64170617,0.99115044,0.10805687,0.99115044
TEST,gs://src-media.ignorethegap.com/baby face/iu.png,baby face,0.17142858,0.0051020407,0.9979592,0.0051020407,0.9979592,0.89489794,0.17142858,0.89489794
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_1214.JPG,unknown,0.28056872,0.32743362,0.52322274,0.32743362,0.52322274,0.6573957,0.28056872,0.6573957
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_1230.JPG,unknown,0.21042654,0.18204804,0.50236964,0.18204804,0.50236964,0.56510746,0.21042654,0.56510746
UNASSIGNED,gs://src-media.ignorethegap.com/rooster/IMG_0839.JPG,unknown,0.13175355,0.46270543,0.3364929,0.46270543,0.3364929,0.81289506,0.13175355,0.81289506
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_0248.JPG,unknown,0.4170616,0.20986094,0.83886254,0.20986094,0.83886254,0.6675095,0.4170616,0.6675095
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_1273.JPG,unknown,0.20189573,0.3817952,0.38199052,0.3817952,0.38199052,0.551201,0.20189573,0.551201
UNASSIGNED,gs://src-media.ignorethegap.com/tree/IMG_1206.JPG,unknown,0.39905214,0.31858408,0.6758294,0.31858408,0.6758294,0.6068268,0.39905214,0.6068268
TEST,gs://src-media.ignorethegap.com/pear/IMG_0002.JPG,unknown,0.48720378,0.4323641,0.7308057,0.4323641,0.7308057,0.88116306,0.48720378,0.88116306
UNASSIGNED,gs://src-media.ignorethegap.com/orange/IMG_1173.JPG,unknown,0.37345973,0.34386852,0.59052134,0.34386852,0.59052134,0.6460177,0.37345973,0.6460177
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0622.JPG,unknown,0.61042655,0.23388116,0.814218,0.23388116,0.814218,0.78508216,0.61042655,0.78508216
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_0189.JPG,unknown,0.36966825,0.32364097,0.63127965,0.32364097,0.63127965,0.6776233,0.36966825,0.6776233
UNASSIGNED,gs://src-media.ignorethegap.com/orange/IMG_0017.JPG,unknown,0.2549763,0.08470291,0.67677724,0.08470291,0.67677724,0.6510746,0.2549763,0.6510746
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_1038.JPG,unknown,0.55545026,0.27812895,0.6995261,0.27812895,0.6995261,0.43362832,0.55545026,0.43362832
TEST,gs://src-media.ignorethegap.com/pig/IMG_0293.JPG,unknown,0.3744076,0.39696586,0.73459715,0.39696586,0.73459715,0.7496839,0.3744076,0.7496839
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_0221.JPG,unknown,0.41327015,0.12768647,0.6663507,0.12768647,0.6663507,0.437421,0.41327015,0.437421
UNASSIGNED,gs://src-media.ignorethegap.com/dragon/IMG_1392.JPG,unknown,0.32890996,0.15423514,0.6236967,0.15423514,0.6236967,0.6396966,0.32890996,0.6396966
UNASSIGNED,gs://src-media.ignorethegap.com/child face/iu-35.jpeg,child face,0.18957347,0.014836796,0.8255924,0.014836796,0.8255924,0.77893174,0.18957347,0.77893174
UNASSIGNED,gs://src-media.ignorethegap.com/lolipop/IMG_0490.JPG,unknown,0.46255925,0.4664981,0.62938386,0.4664981,0.62938386,0.76106197,0.46255925,0.76106197
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0921.JPG,unknown,0.48909953,0.22376738,0.7819905,0.22376738,0.7819905,0.642225,0.48909953,0.642225
TEST,gs://src-media.ignorethegap.com/rooster/IMG_1146.JPG,unknown,0.3592417,0.33375475,0.5592417,0.33375475,0.5592417,0.60303414,0.3592417,0.60303414
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_0245.JPG,unknown,0.31563982,0.16687737,0.70900476,0.16687737,0.70900476,0.6219975,0.31563982,0.6219975
UNASSIGNED,gs://src-media.ignorethegap.com/icecream/IMG_0040.JPG,unknown,0.32796207,0.16434893,0.5270142,0.16434893,0.5270142,0.75726926,0.32796207,0.75726926
VALIDATION,gs://src-media.ignorethegap.com/pig/IMG_1336.JPG,unknown,0.428436,0.23893805,0.85402846,0.23893805,0.85402846,0.6915297,0.428436,0.6915297
UNASSIGNED,gs://src-media.ignorethegap.com/lolipop/IMG_0496.JPG,unknown,0.26161137,0.40707964,0.49952605,0.40707964,0.49952605,0.6093553,0.26161137,0.6093553
VALIDATION,gs://src-media.ignorethegap.com/pear/IMG_1521.JPG,unknown,0.39336494,0.20480405,0.55260664,0.20480405,0.55260664,0.5145386,0.39336494,0.5145386
UNASSIGNED,gs://src-media.ignorethegap.com/icecream/IMG_1556.JPG,unknown,0.26255924,0.40328696,0.52322274,0.40328696,0.52322274,0.88242733,0.26255924,0.88242733
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0943.JPG,unknown,0.549763,0.3312263,0.6654028,0.3312263,0.6654028,0.7737042,0.549763,0.7737042
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_0889.JPG,unknown,0.79526067,0.46902654,0.9829384,0.46902654,0.9829384,0.8053097,0.79526067,0.8053097
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_1271.JPG,unknown,0.32606634,0.3603034,0.5004739,0.3603034,0.5004739,0.5499368,0.32606634,0.5499368
UNASSIGNED,gs://src-media.ignorethegap.com/elephant/elephant_0956.JPG,unknown,0.25402844,0.18331227,0.70521325,0.18331227,0.70521325,0.6687737,0.25402844,0.6687737
UNASSIGNED,gs://src-media.ignorethegap.com/champignon/champignon_1413.JPG,unknown,0.6123223,0.3489254,0.78388625,0.3489254,0.78388625,0.63716817,0.6123223,0.63716817
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0940.JPG,unknown,0.30995262,0.437421,0.7308057,0.437421,0.7308057,0.61694056,0.30995262,0.61694056
TEST,gs://src-media.ignorethegap.com/cheese/cheese_1098.JPG,unknown,0.5165877,0.3931732,0.77535546,0.3931732,0.77535546,0.68773705,0.5165877,0.68773705
UNASSIGNED,gs://src-media.ignorethegap.com/icecream/IMG_1541.JPG,unknown,0.31753555,0.22250316,0.7042654,0.22250316,0.7042654,0.528445,0.31753555,0.528445
UNASSIGNED,gs://src-media.ignorethegap.com/horse/horse_0987.JPG,unknown,0.42085308,0.18457648,0.74407583,0.18457648,0.74407583,0.46270543,0.42085308,0.46270543
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0533.JPG,unknown,0.3744076,0.09355246,0.72606635,0.09355246,0.72606635,0.93931735,0.3744076,0.93931735
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0336.JPG,unknown,0.14976303,0.2465234,0.59052134,0.2465234,0.59052134,0.7534766,0.14976303,0.7534766
UNASSIGNED,gs://src-media.ignorethegap.com/lolipop/IMG_1073.JPG,unknown,0.7592417,0.036662452,0.9507109,0.036662452,0.9507109,0.34386852,0.7592417,0.34386852
UNASSIGNED,gs://src-media.ignorethegap.com/pig/IMG_0276.JPG,unknown,0.23412323,0.28065738,0.51184833,0.28065738,0.51184833,0.6144121,0.23412323,0.6144121
TEST,gs://src-media.ignorethegap.com/fish/fish_0667.JPG,unknown,0.1800948,0.3931732,0.7677725,0.3931732,0.7677725,0.5840708,0.1800948,0.5840708
VALIDATION,gs://src-media.ignorethegap.com/rooster/IMG_1137.JPG,unknown,0.3327014,0.24905184,0.53459716,0.24905184,0.53459716,0.62705433,0.3327014,0.62705433
UNASSIGNED,gs://src-media.ignorethegap.com/pear/IMG_1519.JPG,unknown,0.43886256,0.28065738,0.60947865,0.28065738,0.60947865,0.5714286,0.43886256,0.5714286
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0406.JPG,unknown,0.25687203,0.1795196,0.5004739,0.1795196,0.5004739,0.65865993,0.25687203,0.65865993
UNASSIGNED,gs://src-media.ignorethegap.com/icecream/IMG_1542.JPG,unknown,0.32322276,0.35018963,0.7317535,0.35018963,0.7317535,0.62705433,0.32322276,0.62705433
TEST,gs://src-media.ignorethegap.com/champignon/champignon_0775.JPG,unknown,0.50616115,0.13780025,0.7478673,0.13780025,0.7478673,0.56005055,0.50616115,0.56005055
VALIDATION,gs://src-media.ignorethegap.com/lemon/IMG_0127.JPG,unknown,0.37819904,0.31099874,0.6578199,0.31099874,0.6578199,0.70290774,0.37819904,0.70290774
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0563.JPG,unknown,0.42180094,0.39823008,0.5772512,0.39823008,0.5772512,0.817952,0.42180094,0.817952
UNASSIGNED,gs://src-media.ignorethegap.com/horse/horse_0438.JPG,unknown,0.37345973,0.47914034,0.6957346,0.47914034,0.6957346,0.81036663,0.37345973,0.81036663
UNASSIGNED,gs://src-media.ignorethegap.com/tree/IMG_1189.JPG,unknown,0.28815165,0.42857143,0.6255924,0.42857143,0.6255924,0.68647283,0.28815165,0.68647283
UNASSIGNED,gs://src-media.ignorethegap.com/pear/IMG_1525.JPG,unknown,0.39526066,0.3881163,0.549763,0.3881163,0.549763,0.6662453,0.39526066,0.6662453
VALIDATION,gs://src-media.ignorethegap.com/cheese/cheese_0477.JPG,unknown,0.39620852,0.5385588,0.80094784,0.5385588,0.80094784,0.97850823,0.39620852,0.97850823
UNASSIGNED,gs://src-media.ignorethegap.com/sheep/IMG_1212.JPG,unknown,0.3184834,0.15423514,0.5298578,0.15423514,0.5298578,0.4386852,0.3184834,0.4386852
UNASSIGNED,gs://src-media.ignorethegap.com/horse/horse_0975.JPG,unknown,0.1943128,0.25158027,0.7241706,0.25158027,0.7241706,0.7509482,0.1943128,0.7509482
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0396.JPG,unknown,0.19905214,0.31352717,0.56398106,0.31352717,0.56398106,0.67509484,0.19905214,0.67509484
UNASSIGNED,gs://src-media.ignorethegap.com/apple/apple_0077.JPG,unknown,0.42035815,0.1620603,0.65786994,0.1620603,0.65786994,0.43467337,0.42035815,0.43467337
VALIDATION,gs://src-media.ignorethegap.com/champignon/champignon_0787.JPG,unknown,0.38672987,0.1011378,0.585782,0.1011378,0.585782,0.5461441,0.38672987,0.5461441
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0368.JPG,unknown,0.3620853,0.26548672,0.7023697,0.26548672,0.7023697,0.81289506,0.3620853,0.81289506
UNASSIGNED,gs://src-media.ignorethegap.com/tree/tree_0748.JPG,unknown,0.3421801,0.37294564,0.6540284,0.37294564,0.6540284,0.8584071,0.3421801,0.8584071
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0578.JPG,unknown,0.14597157,0.49683943,0.3450237,0.49683943,0.3450237,0.920354,0.14597157,0.920354
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_0852.JPG,unknown,0.5109005,0.102402024,0.7298578,0.102402024,0.7298578,0.4778761,0.5109005,0.4778761
UNASSIGNED,gs://src-media.ignorethegap.com/orange/IMG_0143.JPG,unknown,0.23981042,0.2642225,0.56966823,0.2642225,0.56966823,0.7307206,0.23981042,0.7307206
UNASSIGNED,gs://src-media.ignorethegap.com/chocolate/chocolate_0174.JPG,unknown,0.23886256,0.3198483,0.9440758,0.3198483,0.9440758,0.99367887,0.23886256,0.99367887
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_1118.JPG,unknown,0.2843602,0.1908976,0.5383886,0.1908976,0.5383886,0.45638433,0.2843602,0.45638433
UNASSIGNED,gs://src-media.ignorethegap.com/banana/banana_1569.JPG,unknown,0.42748815,0.20101137,0.6123223,0.20101137,0.6123223,0.60303414,0.42748815,0.60303414
UNASSIGNED,gs://src-media.ignorethegap.com/lemon/IMG_0111.JPG,unknown,0.41137442,0.39570165,0.7241706,0.39570165,0.7241706,0.73198485,0.41137442,0.73198485
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_0470.JPG,unknown,0.25687203,0.57648546,0.52227485,0.57648546,0.52227485,0.8900126,0.25687203,0.8900126
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_0197.JPG,unknown,0.28530806,0.31099874,0.55260664,0.31099874,0.55260664,0.6801517,0.28530806,0.6801517
TEST,gs://src-media.ignorethegap.com/lolipop/IMG_0501.JPG,unknown,0.2872038,0.36409608,0.4663507,0.36409608,0.4663507,0.6801517,0.2872038,0.6801517
UNASSIGNED,gs://src-media.ignorethegap.com/banana/banana_1573.JPG,unknown,0.47488153,0.34386852,0.87014216,0.34386852,0.87014216,0.5815424,0.47488153,0.5815424
UNASSIGNED,gs://src-media.ignorethegap.com/duck/duck_0886.JPG,unknown,0.60094786,0.23514539,0.78293836,0.23514539,0.78293836,0.59039193,0.60094786,0.59039193
UNASSIGNED,gs://src-media.ignorethegap.com/dragon/IMG_1373.JPG,unknown,0.34407583,0.12768647,0.6843602,0.12768647,0.6843602,0.8710493,0.34407583,0.8710493
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_1117.JPG,unknown,0.21800947,0.23767383,0.4180095,0.23767383,0.4180095,0.5676359,0.21800947,0.5676359
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0942.JPG,unknown,0.4862559,0.52465236,0.63981044,0.52465236,0.63981044,0.95195955,0.4862559,0.95195955
UNASSIGNED,gs://src-media.ignorethegap.com/champignon/champignon_0780.JPG,unknown,0.38388625,0.19342604,0.6236967,0.19342604,0.6236967,0.53476614,0.38388625,0.53476614
UNASSIGNED,gs://src-media.ignorethegap.com/apple/apple_0062.JPG,unknown,0.40904808,0.43592966,0.67295,0.43592966,0.67295,0.81281406,0.40904808,0.81281406
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0907.JPG,unknown,0.2085308,0.00505689,0.53364927,0.00505689,0.53364927,0.5423514,0.2085308,0.5423514
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_0444.JPG,unknown,0.20758294,0.2187105,0.5744076,0.2187105,0.5744076,0.8432364,0.20758294,0.8432364
UNASSIGNED,gs://src-media.ignorethegap.com/pear/IMG_1529.JPG,unknown,0.36966825,0.5145386,0.6028436,0.5145386,0.6028436,0.8217446,0.36966825,0.8217446
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_0455.JPG,unknown,0.30236965,0.3754741,0.69763035,0.3754741,0.69763035,0.7206068,0.30236965,0.7206068
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_0388.JPG,unknown,0.25876778,0.21238938,0.585782,0.21238938,0.585782,0.58786345,0.25876778,0.58786345
UNASSIGNED,gs://src-media.ignorethegap.com/flamingo/flamingo_0594.JPG,unknown,0.521327,0.55246526,0.757346,0.55246526,0.757346,0.8419722,0.521327,0.8419722
UNASSIGNED,gs://src-media.ignorethegap.com/cow/cow_1282.JPG,unknown,0.3364929,0.19848293,0.46255925,0.19848293,0.46255925,0.7585335,0.3364929,0.7585335
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_1268.JPG,unknown,0.21895735,0.31226295,0.47488153,0.31226295,0.47488153,0.6396966,0.21895735,0.6396966
UNASSIGNED,gs://src-media.ignorethegap.com/chocolate/chocolate_0156.JPG,unknown,0.07677725,0.17193426,0.8170616,0.17193426,0.8170616,0.99620736,0.07677725,0.99620736
VALIDATION,gs://src-media.ignorethegap.com/lolipop/IMG_0483.JPG,unknown,0.4578199,0.21997471,0.64834124,0.21997471,0.64834124,0.5676359,0.4578199,0.5676359
VALIDATION,gs://src-media.ignorethegap.com/fish/fish_0673.JPG,unknown,0.19241706,0.20606826,0.72606635,0.20606826,0.72606635,0.85208595,0.19241706,0.85208595
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_1259.JPG,unknown,0.34407583,0.30720606,0.50521326,0.30720606,0.50521326,0.5233881,0.34407583,0.5233881
UNASSIGNED,gs://src-media.ignorethegap.com/fish/fish_1045.JPG,unknown,0.26161137,0.073324904,0.8113744,0.073324904,0.8113744,0.8710493,0.26161137,0.8710493
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0607.JPG,unknown,0.49952605,0.2970923,0.6701422,0.2970923,0.6701422,0.9013907,0.49952605,0.9013907
UNASSIGNED,gs://src-media.ignorethegap.com/tree/tree_0714.JPG,unknown,0.22654028,0.17572694,0.70521325,0.17572694,0.70521325,0.7863464,0.22654028,0.7863464
UNASSIGNED,gs://src-media.ignorethegap.com/rooster/IMG_0816.JPG,unknown,0.31753555,0.32869786,0.5165877,0.32869786,0.5165877,0.67383057,0.31753555,0.67383057
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0930.JPG,unknown,0.5156398,0.037926674,0.76587677,0.037926674,0.76587677,0.76738304,0.5156398,0.76738304
UNASSIGNED,gs://src-media.ignorethegap.com/pig/IMG_0317.JPG,unknown,0.51753557,0.5549937,0.7696682,0.5549937,0.7696682,0.8369153,0.51753557,0.8369153
VALIDATION,gs://src-media.ignorethegap.com/baby face/iu-24.jpeg,baby face,0.11178615,0.041836735,0.85419196,0.041836735,0.85419196,0.73571426,0.11178615,0.73571426
UNASSIGNED,gs://src-media.ignorethegap.com/carrot/carrot_0631.JPG,unknown,0.32985783,0.2869785,0.46445498,0.2869785,0.46445498,0.81163085,0.32985783,0.81163085
UNASSIGNED,gs://src-media.ignorethegap.com/baby face/iu-22.jpeg,baby face,0.28625593,0.002770083,0.74597156,0.002770083,0.74597156,0.84072024,0.28625593,0.84072024
UNASSIGNED,gs://src-media.ignorethegap.com/dragon/IMG_1390.JPG,unknown,0.15450238,0.102402024,0.6056872,0.102402024,0.6056872,0.7774968,0.15450238,0.7774968
UNASSIGNED,gs://src-media.ignorethegap.com/sponge-cake/sponge-cake_0199.JPG,unknown,0.2890995,0.4728192,0.51469195,0.4728192,0.51469195,0.7661188,0.2890995,0.7661188
TEST,gs://src-media.ignorethegap.com/flamingo/flamingo_0586.JPG,unknown,0.41611373,0.5689001,0.6758294,0.5689001,0.6758294,0.8356511,0.41611373,0.8356511
UNASSIGNED,gs://src-media.ignorethegap.com/champignon/champignon_1421.JPG,unknown,0.3563981,0.36156765,0.5791469,0.36156765,0.5791469,0.6978508,0.3563981,0.6978508
UNASSIGNED,gs://src-media.ignorethegap.com/lolipop/IMG_1078.JPG,unknown,0.39241707,0.41340077,0.4843602,0.41340077,0.4843602,0.585335,0.39241707,0.585335
UNASSIGNED,gs://src-media.ignorethegap.com/cheese/cheese_1102.JPG,unknown,0.36303318,0.6005057,0.5848341,0.6005057,0.5848341,0.7926675,0.36303318,0.7926675
UNASSIGNED,gs://src-media.ignorethegap.com/champignon/champignon_0792.JPG,unknown,0.51753557,0.23893805,0.70616114,0.23893805,0.70616114,0.50821745,0.51753557,0.50821745
